12,1,3
0,1,4
60,1,5
180,1,5
84,2,6
252,1,6
0,1,6
168,1,7
864,1,7
720,1,7
2112,2,7
1344,1,7
1728,1,7
156,2,7
540,1,8
996,1,8
0,1,8
1044,1,8
1548,2,8
2484,1,8
792,1,8
432,2,8
0,2,8
1308,3,8
4224,3,8
0,1,8
504,1,8
6840,1,8
12012,2,8
2772,2,8
0,1,8
0,3,8
240,1,8
96,2,8
708,2,8
360,2,9
2640,2,9
1836,1,9
3216,2,9
9180,1,9
3552,3,9
7776,1,9
5184,1,9
5880,1,9
10296,2,9
6168,2,9
12348,2,9
14976,1,9
3312,1,9
17772,2,9
7704,2,9
5280,2,9
21564,1,9
2412,1,9
8784,1,9
23976,1,9
6444,1,9
31692,3,9
1536,3,9
26724,1,9
9516,1,9
948,2,9
10932,2,9
11172,2,9
660,1,9
16968,2,9
19008,1,9
1236,1,9
3372,2,9
15120,3,9
6108,1,9
2700,3,9
64056,2,9
46056,2,9
43188,3,9
7428,2,9
168,1,9
1152,1,9
204,1,9
4128,1,9
252,2,9
2232,3,9
5724,3,9
4224,2,9
1872,1,10
2448,1,10
2052,2,10
2460,3,10
2676,2,10
8304,1,10
21132,1,10
3912,1,10
2352,2,10
5808,3,10
13248,1,10
5556,1,10
10008,1,10
21876,2,10
4368,1,10
16776,1,10
0,1,10
28260,2,10
8736,2,10
10224,2,10
13608,3,10
1860,2,10
12684,1,10
40284,2,10
29100,2,10
2904,1,10
22476,1,10
6912,1,10
25428,3,10
83268,1,10
2604,2,10
5808,2,10
0,2,10
2952,1,10
8568,2,10
39408,2,10
0,1,10
53568,1,10
23412,1,10
27312,3,10
36744,1,10
5844,4,10
0,1,10
52680,1,10
0,1,10
4272,1,10
4596,1,10
804,2,10
22944,1,10
16380,1,10
21456,1,10
12108,1,10
150540,1,10
5088,1,10
91272,1,10
30108,2,10
35400,1,10
19236,2,10
43188,3,10
7692,2,10
4860,2,10
4572,3,10
69336,2,10
4500,2,10
17172,3,10
45744,3,10
69000,3,10
10236,2,10
95628,2,10
31080,1,10
1896,2,10
40920,1,10
75192,1,10
64800,3,10
4032,4,10
20580,2,10
14772,3,10
58596,2,10
0,1,10
37728,1,10
0,2,10
5952,3,10
42132,1,10
49836,2,10
9660,2,10
4404,2,10
5220,4,10
0,1,10
135564,3,10
3780,2,10
1440,1,10
86676,1,10
17364,1,10
8700,1,10
59424,2,10
20148,2,10
189240,2,10
62724,4,10
0,4,10
12072,2,10
237396,2,10
3540,1,10
31080,3,10
1212,2,10
81384,2,10
9504,3,10
6708,2,10
14592,3,10
0,2,10
59244,1,10
51696,2,10
12240,2,10
115836,2,10
5820,2,10
0,1,10
16260,2,10
97104,1,10
0,1,10
6276,1,10
468084,3,10
137184,2,10
10176,3,10
0,2,10
600,0,10
276,1,10
1020,1,10
3732,1,10
3552,1,10
636,2,10
912,1,10
7248,1,10
108,1,10
1992,1,10
4116,1,10
648,1,10
780,2,10
1536,2,10
5184,2,10
2208,1,10
192,2,10
660,2,10
2532,2,10
1548,3,10
10920,2,10
432,1,10
2064,2,10
2856,3,10
2820,1,10
8976,1,10
3096,1,10
7248,1,10
6048,1,10
672,0,10
6960,1,10
1080,2,10
3540,2,10
14352,2,10
276,3,10
3420,2,10
2616,2,10
900,1,10
7296,2,10
12612,2,10
2736,3,10
18324,2,10
196632,1,11
337224,1,11
51912,2,11
9324,1,11
24648,3,11
233376,4,11
21372,2,11
16512,3,11
19776,2,11
108540,1,11
8520,1,11
97536,1,11
22752,1,11
6132,2,11
30492,1,11
14064,3,11
254256,2,11
152892,1,11
107220,2,11
169908,1,11
124980,3,11
40128,1,11
104016,1,11
10524,1,11
107220,2,11
10500,1,11
347088,2,11
12024,2,11
116916,2,11
7044,1,11
242772,3,11
209052,1,11
21012,2,11
46212,2,11
9912,2,11
10308,2,11
13524,2,11
12480,3,11
18960,1,11
31332,1,11
148488,2,11
159060,1,11
368112,4,11
9456,3,11
132276,2,11
38844,2,11
9456,3,11
225552,1,11
122520,3,11
184152,1,11
215268,2,11
28632,1,11
53928,1,11
296736,1,11
9600,1,11
10632,1,11
20916,3,11
10380,4,11
9324,1,11
81276,2,11
337380,1,11
15804,2,11
106680,2,11
130548,1,11
74772,1,11
38388,2,11
18588,3,11
29076,1,11
20016,2,11
349308,1,11
126084,2,11
19428,3,11
13644,2,11
22956,1,11
47844,1,11
7212,2,11
254724,1,11
169680,2,11
82644,2,11
11712,1,11
52680,1,11
18564,2,11
65208,1,11
12612,1,11
133716,1,11
19152,2,11
6504,2,11
2736,1,11
153444,2,11
49596,2,11
5664,2,11
32328,1,11
9288,2,11
133008,1,11
160884,1,11
16848,2,11
23640,1,11
9108,2,11
65736,4,11
388416,2,11
464376,1,11
87984,3,11
49584,4,11
10932,3,11
144480,1,11
10224,2,11
104508,2,11
23316,3,11
14160,3,11
9012,1,11
83088,1,11
13464,3,11
68112,1,11
289212,1,11
17124,2,11
344328,1,11
265560,3,11
56748,2,11
40212,2,11
193020,1,11
237408,2,11
229728,1,11
693444,3,11
468876,2,11
225480,3,11
7680,2,11
116712,1,11
38676,2,11
69012,1,11
193704,2,11
52260,1,11
243744,4,11
151932,1,11
128568,2,11
34176,3,11
545496,1,11
105024,2,11
32064,2,11
16488,3,11
25788,2,11
78840,1,11
21804,1,11
93000,1,11
56988,1,11
202860,1,11
46536,2,11
97848,1,11
462288,2,11
204264,1,11
320616,3,11
62208,1,11
14520,3,11
12660,1,11
64836,1,11
460752,3,11
18972,2,11
63228,4,11
46644,2,11
191028,2,11
17112,2,11
18372,2,11
131628,1,11
43020,2,11
16644,2,11
8220,4,11
42624,1,11
24852,1,11
25260,3,11
14844,2,11
21396,2,11
180624,2,11
268392,1,11
259092,4,11
13548,1,11
14652,3,11
30792,2,11
39624,1,11
221340,2,11
16848,2,11
4764,1,11
84000,3,11
27492,1,11
162024,2,11
17400,2,11
10668,1,11
83496,2,11
5256,3,11
21840,1,11
7152,1,11
6828,2,11
54840,1,11
361512,1,11
80148,2,11
35436,2,11
17964,1,11
97824,3,11
275856,2,11
124536,2,11
79320,3,11
252684,2,11
16464,4,11
125664,2,11
19812,3,11
150132,1,11
57576,2,11
86220,2,11
169020,3,11
42048,2,11
7740,1,11
112608,1,11
529596,3,11
410256,2,11
33132,2,11
100344,2,11
81408,3,11
79848,1,11
311472,1,11
239460,2,11
82248,2,11
15072,1,11
18876,1,11
26040,3,11
97308,1,11
19572,1,11
75060,1,11
334212,2,11
19224,2,11
118548,1,11
44976,2,11
20916,3,11
51012,2,11
8880,1,11
7884,1,11
40596,1,11
101364,3,11
300252,2,11
99000,2,11
264756,3,11
22980,1,11
84048,2,11
16812,1,11
126120,2,11
391404,3,11
47016,3,11
25452,1,11
6300,1,11
156180,2,11
39552,3,11
27456,2,11
10524,2,11
57900,1,11
10548,2,11
57900,1,11
102684,2,11
53400,2,11
3288,1,11
27396,3,11
30840,1,11
38580,2,11
97584,2,11
122340,1,11
38604,4,11
61524,4,11
14232,1,11
16128,2,11
242100,1,11
79092,1,11
103320,1,11
20652,1,11
469536,3,11
22668,1,11
361644,2,11
14760,3,11
260460,2,11
610668,2,11
78672,4,11
81564,2,11
45552,2,11
35136,3,11
108204,2,11
60120,1,11
286200,3,11
164364,1,11
21912,2,11
90528,3,11
8964,1,11
10560,2,11
9816,2,11
24204,2,11
134340,3,11
880464,2,11
34128,4,11
183180,2,11
154932,1,11
451704,2,11
585348,3,11
236820,1,11
368472,1,11
8268,3,11
309192,1,11
195000,2,11
25128,1,11
187008,3,11
69420,4,11
50256,3,11
53292,1,11
32784,1,11
111504,2,11
39876,1,11
167904,1,11
138312,2,11
50016,2,11
152544,3,11
12408,1,11
10728,2,11
34356,3,11
273768,4,11
159828,2,11
518376,1,11
215016,2,11
370308,1,11
33540,1,11
343944,3,11
171096,2,11
25296,2,11
699384,2,11
468912,1,11
1295124,2,11
27900,1,11
149616,2,11
12828,4,11
27720,2,11
16992,2,11
44352,3,11
32556,1,11
252468,1,11
34524,2,11
26496,2,11
62208,2,11
79956,1,11
9240,1,11
26496,1,11
273084,2,11
251292,2,11
30768,2,11
134340,2,11
142500,2,11
