12,3,3
0,5,4
60,5,5
180,7,5
84,9,6
252,11,6
0,13,6
168,7,7
864,11,7
720,13,7
2112,15,7
1344,17,7
1728,19,7
156,21,7
540,13,8
996,17,8
0,17,8
1044,19,8
1548,21,8
2484,23,8
792,23,8
432,25,8
0,25,8
1308,27,8
4224,27,8
0,29,8
504,29,8
6840,31,8
12012,33,8
2772,35,8
0,37,8
0,45,8
240,3,8
96,9,8
708,15,8
360,9,9
2640,15,9
1836,19,9
3216,21,9
9180,23,9
3552,27,9
7776,29,9
5184,31,9
5880,31,9
10296,33,9
6168,33,9
12348,35,9
14976,37,9
3312,37,9
17772,39,9
7704,39,9
5280,39,9
21564,41,9
2412,41,9
8784,41,9
23976,43,9
6444,43,9
31692,45,9
1536,45,9
26724,47,9
9516,47,9
948,49,9
10932,51,9
11172,51,9
660,53,9
16968,55,9
19008,59,9
1236,61,9
3372,69,9
15120,27,9
6108,37,9
2700,45,9
64056,57,9
46056,55,9
43188,75,9
7428,49,9
168,7,9
1152,13,9
204,17,9
4128,23,9
252,9,9
2232,27,9
5724,27,9
4224,25,9
1872,17,10
2448,23,10
2052,25,10
2460,27,10
2676,33,10
8304,37,10
21132,43,10
3912,29,10
2352,39,10
5808,45,10
13248,43,10
5556,47,10
10008,53,10
21876,57,10
4368,43,10
16776,47,10
0,41,10
28260,55,10
8736,51,10
10224,35,10
13608,45,10
1860,49,10
12684,59,10
40284,55,10
29100,65,10
2904,61,10
22476,71,10
6912,53,10
25428,63,10
83268,67,10
2604,57,10
5808,69,10
0,65,10
2952,37,10
8568,49,10
39408,51,10
0,53,10
53568,59,10
23412,61,10
27312,75,10
36744,71,10
5844,81,10
0,73,10
52680,79,10
0,89,10
4272,31,10
4596,41,10
804,49,10
22944,59,10
16380,53,10
21456,67,10
12108,59,10
150540,73,10
5088,47,10
91272,61,10
30108,65,10
35400,79,10
19236,65,10
43188,75,10
7692,85,10
4860,33,10
4572,45,10
69336,57,10
4500,51,10
17172,63,10
45744,75,10
69000,63,10
10236,57,10
95628,87,10
31080,67,10
1896,77,10
40920,73,10
75192,83,10
64800,63,10
4032,81,10
20580,57,10
14772,63,10
58596,69,10
0,61,10
37728,71,10
0,85,10
5952,63,10
42132,83,10
49836,87,10
9660,57,10
4404,85,10
5220,81,10
0,101,10
135564,99,10
3780,77,10
1440,73,10
86676,89,10
17364,67,10
8700,71,10
59424,91,10
20148,93,10
189240,87,10
62724,81,10
0,81,10
12072,65,10
237396,85,10
3540,73,10
31080,75,10
1212,77,10
81384,91,10
9504,75,10
6708,93,10
14592,63,10
0,85,10
59244,83,10
51696,77,10
12240,87,10
115836,111,10
5820,93,10
0,109,10
16260,95,10
97104,103,10
0,97,10
6276,101,10
468084,105,10
137184,115,10
10176,105,10
0,121,10
600,1,10
276,11,10
1020,19,10
3732,29,10
3552,11,10
636,25,10
912,17,10
7248,31,10
108,5,10
1992,19,10
4116,23,10
648,37,10
780,15,10
1536,25,10
5184,35,10
2208,3,10
192,9,10
660,21,10
2532,15,10
1548,27,10
10920,39,10
432,3,10
2064,33,10
2856,27,10
2820,31,10
8976,41,10
3096,29,10
7248,43,10
6048,11,10
672,1,10
6960,13,10
1080,25,10
3540,35,10
14352,49,10
276,45,10
3420,39,10
2616,21,10
900,5,10
7296,35,10
12612,51,10
2736,45,10
18324,39,10
196632,127,11
337224,137,11
51912,115,11
9324,97,11
24648,125,11
233376,135,11
21372,95,11
16512,117,11
19776,65,11
108540,107,11
